date,likes,replies,retweets,source,tweet,sentiment
2012-09-17 02:06:09+00:00,0,0,0,Twitter for iPhone,nukkkk youngthugworld good night bby gn,"[{'label': 'positive', 'score': 0.8445203304290771}]"
2012-09-17 01:42:20+00:00,1,0,3,Twitter for Mac,so 2 everyone that bame out fa bleveland ave day  via youtube,"[{'label': 'neutral', 'score': 0.5204042196273804}]"
2012-09-16 21:37:05+00:00,1,1,0,Instagram, with kameme ,"[{'label': 'neutral', 'score': 0.531582236289978}]"
2012-09-16 20:51:00+00:00,0,0,2,Gremlin Social,young thug achieve ft. teezie dolla official video  via archivent,"[{'label': 'neutral', 'score': 0.8933632969856262}]"
2012-09-16 20:35:01+00:00,1,0,0,Gremlin Social,ayyyyeee man salute the djs man any dj that needs my music hit me up so i can send it to you.  404 804 5579,"[{'label': 'positive', 'score': 0.9601641893386841}]"
2012-09-16 19:13:00+00:00,0,0,2,Gremlin Social,for booking contact 404 804 5579 archivent email archivebookinggmail.com,"[{'label': 'neutral', 'score': 0.8866704106330872}]"
2012-09-16 18:48:51+00:00,0,0,2,Gremlin Social,you gotta salute the djs they take the time to spin our musik in the mix. musik101,"[{'label': 'positive', 'score': 0.7713610529899597}]"
2012-09-16 17:46:19+00:00,0,0,2,Gremlin Social,mixtape youngthugworld  i came from nothing  get it live  indytapes swampizzo,"[{'label': 'neutral', 'score': 0.8477389216423035}]"
2012-09-16 17:16:13+00:00,0,0,2,Gremlin Social,youngthugworld & sbskooly  way by archivent via soundcloud ,"[{'label': 'neutral', 'score': 0.9124835133552551}]"
2012-09-16 16:47:53+00:00,0,0,5,Gremlin Social,congrats dj swamp izzo & young thug i came from nothing 2 5 on mtv top 5 mixtapes of the year ,"[{'label': 'positive', 'score': 0.9664229154586792}]"
2012-09-16 16:40:58+00:00,0,0,1,Gremlin Social,mixtape youngthugworld  i came from nothing 2  get it live  indytapes swampizzo,"[{'label': 'neutral', 'score': 0.8434622287750244}]"
2012-09-16 16:32:54+00:00,0,1,2,Gremlin Social,mixtape youngthugworld  i came from nothing 3  get it live  livemixtapes swampizzo,"[{'label': 'neutral', 'score': 0.8224883675575256}]"
2012-09-16 16:31:07+00:00,0,0,0,Gremlin Social,salute the label subscribe today. gtgtgt ,"[{'label': 'positive', 'score': 0.5100563764572144}]"
2012-09-16 12:31:52+00:00,1,0,4,Gremlin Social,congrats dj swamp izzo & young thug i came from nothing 2 5 on mtv top 5 mixtapes of the year  via archivent,"[{'label': 'positive', 'score': 0.9646222591400146}]"
2012-09-16 03:44:58+00:00,1,0,2,Instagram,karteldk and i rollakkn  ,"[{'label': 'neutral', 'score': 0.519933819770813}]"
2012-09-15 23:12:33+00:00,0,3,7,Echofon,leavland ave day,"[{'label': 'positive', 'score': 0.7905485033988953}]"
2012-09-15 22:10:08+00:00,8,2,20,Twitter for iPhone,come to bleveland people i wanna have fun,"[{'label': 'positive', 'score': 0.9641569256782532}]"
2012-09-15 20:51:41+00:00,0,1,1,Gremlin Social,young thug achieve ft. teezie dolla official video  via archivent,"[{'label': 'neutral', 'score': 0.8933632969856262}]"
2012-09-15 20:41:45+00:00,1,0,2,Gremlin Social,hollyhood  truereligionp  ft youngthugworld & skypadwar by archivent via soundcloud ,"[{'label': 'neutral', 'score': 0.871652364730835}]"
2012-09-15 20:35:45+00:00,0,0,0,Gremlin Social,ayyyyeee man salute the djs man any dj that needs my music hit me up so i can send it to you.  404 804 5579,"[{'label': 'positive', 'score': 0.9601641893386841}]"
2012-09-15 20:20:57+00:00,0,1,0,TweetCaster for iOS,djkizzyrock u need the new songs with no dj,"[{'label': 'neutral', 'score': 0.7938016057014465}]"
2012-09-15 19:38:15+00:00,11,0,14,Twitter for iPhone,bleveland what it do bay,"[{'label': 'neutral', 'score': 0.6350677013397217}]"
2012-09-15 19:16:49+00:00,1,0,1,Twitter for Mac,so 2 everybody who was out there last night,"[{'label': 'positive', 'score': 0.947576105594635}]"
2012-09-15 19:13:49+00:00,0,0,2,Gremlin Social,for booking contact 404 804 5579 archivent email archivebookinggmail.com,"[{'label': 'neutral', 'score': 0.8866704106330872}]"
2012-09-15 18:49:33+00:00,0,0,3,Gremlin Social,you gotta salute the djs they take the time to spin our musik in the mix. musik101,"[{'label': 'positive', 'score': 0.7713610529899597}]"
2012-09-15 17:46:42+00:00,0,0,0,Gremlin Social,mixtape youngthugworld  i came from nothing  get it live  indytapes swampizzo,"[{'label': 'neutral', 'score': 0.8477389216423035}]"
2012-09-15 17:16:56+00:00,12,0,10,Gremlin Social,youngthugworld & sbskooly  way by archivent via soundcloud ,"[{'label': 'neutral', 'score': 0.9124835133552551}]"
2012-09-15 16:48:35+00:00,0,1,5,Gremlin Social,congrats dj swamp izzo & young thug i came from nothing 2 5 on mtv top 5 mixtapes of the year ,"[{'label': 'positive', 'score': 0.9664229154586792}]"
2012-09-15 16:41:40+00:00,1,2,2,Gremlin Social,mixtape youngthugworld  i came from nothing 2  get it live  indytapes swampizzo,"[{'label': 'neutral', 'score': 0.8434622287750244}]"
2012-09-15 16:34:45+00:00,2,1,6,Echofon,go download that icfn3 on ,"[{'label': 'neutral', 'score': 0.7957145571708679}]"
2012-09-15 16:33:35+00:00,0,0,2,Gremlin Social,mixtape youngthugworld  i came from nothing 3  get it live  livemixtapes swampizzo,"[{'label': 'neutral', 'score': 0.8224883675575256}]"
2012-09-15 16:31:59+00:00,0,0,1,Gremlin Social,salute the label subscribe today. gtgtgt ,"[{'label': 'positive', 'score': 0.5100563764572144}]"
2012-09-15 13:42:02+00:00,1,0,1,Twitter for iPhone,dizzydev513 youngthugworld we fuckin wit ya in cincinnati bra salute,"[{'label': 'positive', 'score': 0.6514996886253357}]"
2012-09-15 12:32:30+00:00,0,1,2,Gremlin Social,congrats dj swamp izzo & young thug i came from nothing 2 5 on mtv top 5 mixtapes of the year  via archivent,"[{'label': 'positive', 'score': 0.9646222591400146}]"
2012-09-15 10:04:18+00:00,4,2,6,Twitter for iPhone,go head bay,"[{'label': 'positive', 'score': 0.7619086503982544}]"
2012-09-15 06:27:12+00:00,0,0,0,Instagram,llstrokey with me   ,"[{'label': 'positive', 'score': 0.5084022879600525}]"
2012-09-15 05:15:16+00:00,0,1,2,Twitter for iPhone,youngstebo welcome to nogang chancewy bro,"[{'label': 'positive', 'score': 0.8937771320343018}]"
2012-09-15 05:07:24+00:00,41,4,39,Twitter for iPhone,molly,"[{'label': 'positive', 'score': 0.7669780850410461}]"
2012-09-14 22:46:45+00:00,1,1,0,Echofon,xmfloydx soon,"[{'label': 'neutral', 'score': 0.7413198351860046}]"
2012-09-14 20:51:20+00:00,0,0,3,Gremlin Social,young thug achieve ft. teezie dolla official video  via archivent,"[{'label': 'neutral', 'score': 0.8933632969856262}]"
2012-09-14 20:41:21+00:00,0,0,3,Gremlin Social,hollyhood  truereligionp  ft youngthugworld & skypadwar by archivent via soundcloud ,"[{'label': 'neutral', 'score': 0.871652364730835}]"
2012-09-14 20:35:23+00:00,4,1,2,Gremlin Social,ayyyyeee man salute the djs man any dj that needs my music hit me up so i can send it to you.  404 804 5579,"[{'label': 'positive', 'score': 0.9601641893386841}]"
2012-09-14 19:13:21+00:00,0,0,1,Gremlin Social,for booking contact 404 804 5579 archivent email archivebookinggmail.com,"[{'label': 'neutral', 'score': 0.8866704106330872}]"
2012-09-14 18:49:14+00:00,1,0,6,Gremlin Social,you gotta salute the djs they take the time to spin our musik in the mix. musik101,"[{'label': 'positive', 'score': 0.7713610529899597}]"
2012-09-14 18:43:31+00:00,0,1,1,Echofon,rt iamyungbooke   round da lobby in tha yo while yall  509am  bfac rudasfrmanoth ,"[{'label': 'neutral', 'score': 0.7905161380767822}]"
2012-09-14 17:46:22+00:00,0,0,2,Gremlin Social,mixtape youngthugworld  i came from nothing  get it live  indytapes swampizzo,"[{'label': 'neutral', 'score': 0.8477389216423035}]"
2012-09-14 17:16:42+00:00,0,0,3,Gremlin Social,youngthugworld & sbskooly  way by archivent via soundcloud ,"[{'label': 'neutral', 'score': 0.9124835133552551}]"
2012-09-14 16:48:26+00:00,0,0,0,Gremlin Social,congrats dj swamp izzo & young thug i came from nothing 2 5 on mtv top 5 mixtapes of the year ,"[{'label': 'positive', 'score': 0.9664229154586792}]"
2012-09-14 16:41:29+00:00,0,0,0,Gremlin Social,mixtape youngthugworld  i came from nothing 2  get it live  indytapes swampizzo,"[{'label': 'neutral', 'score': 0.8434622287750244}]"
2012-09-14 16:33:15+00:00,0,0,1,Gremlin Social,mixtape youngthugworld  i came from nothing 3  get it live  livemixtapes swampizzo,"[{'label': 'neutral', 'score': 0.8224883675575256}]"
2012-09-14 16:31:34+00:00,0,0,0,Gremlin Social,salute the label subscribe today. gtgtgt ,"[{'label': 'positive', 'score': 0.5100563764572144}]"
2012-09-14 12:32:21+00:00,0,0,5,Gremlin Social,congrats dj swamp izzo & young thug i came from nothing 2 5 on mtv top 5 mixtapes of the year  via archivent,"[{'label': 'positive', 'score': 0.9646222591400146}]"
2012-09-14 10:11:07+00:00,25,1,11,Twitter for iPhone,this bastard just went hard,"[{'label': 'negative', 'score': 0.6674511432647705}]"
2012-09-14 07:56:43+00:00,0,3,0,Twitter for iPhone,nopressureent1 pull up big homie,"[{'label': 'neutral', 'score': 0.4890696704387665}]"
2012-09-14 07:55:44+00:00,1,0,0,Twitter for iPhone,richierich1029 youngthugworld famwhat up bro,"[{'label': 'neutral', 'score': 0.8476648330688477}]"
2012-09-14 06:34:11+00:00,4,5,5,Twitter for iPhone,otw to the studio,"[{'label': 'positive', 'score': 0.7383475303649902}]"
2012-09-14 04:50:15+00:00,0,1,0,Echofon,djchose life of young thug intro episode youngthugworld  via youtube,"[{'label': 'neutral', 'score': 0.9055286049842834}]"
2012-09-14 04:48:20+00:00,1,1,2,Echofon,hoeslovepjack life of young thug intro episode youngthugworld  via youtube,"[{'label': 'neutral', 'score': 0.8973653316497803}]"
2012-09-14 04:47:51+00:00,0,0,3,Echofon,lovemeek life of young thug intro episode youngthugworld  via youtube,"[{'label': 'neutral', 'score': 0.8446782827377319}]"
2012-09-14 04:46:45+00:00,2,0,3,Echofon,life of young thug intro episode youngthugworld  via youtube,"[{'label': 'neutral', 'score': 0.8738107681274414}]"
2012-09-14 00:12:47+00:00,1,1,2,Twitter for iPhone,i like the way u make that thing roll like a rolly polly peeweelongway,"[{'label': 'positive', 'score': 0.9340660572052002}]"
2012-09-14 00:11:29+00:00,0,0,0,Twitter for iPhone,thugger like holup therealcashout,"[{'label': 'neutral', 'score': 0.6590235233306885}]"
2012-09-13 21:30:56+00:00,2,1,5,Instagram,nigga aint seen these ,"[{'label': 'positive', 'score': 0.4393548369407654}]"
2012-09-13 20:51:29+00:00,0,0,0,Gremlin Social,young thug achieve ft. teezie dolla official video  via archivent,"[{'label': 'neutral', 'score': 0.8933632969856262}]"
2012-09-13 20:41:23+00:00,0,0,2,Gremlin Social,hollyhood  truereligionp  ft youngthugworld & skypadwar by archivent via soundcloud ,"[{'label': 'neutral', 'score': 0.871652364730835}]"
2012-09-13 20:35:20+00:00,0,0,1,Gremlin Social,ayyyyeee man salute the djs man any dj that needs my music hit me up so i can send it to you.  404 804 5579,"[{'label': 'positive', 'score': 0.9601641893386841}]"
2012-09-13 19:13:16+00:00,0,0,0,Gremlin Social,for booking contact 404 804 5579 archivent email archivebookinggmail.com,"[{'label': 'neutral', 'score': 0.8866704106330872}]"
2012-09-13 18:49:11+00:00,0,0,1,Gremlin Social,you gotta salute the djs they take the time to spin our musik in the mix. musik101,"[{'label': 'positive', 'score': 0.7713610529899597}]"
2012-09-13 17:46:25+00:00,0,0,0,Gremlin Social,mixtape youngthugworld  i came from nothing  get it live  indytapes swampizzo,"[{'label': 'neutral', 'score': 0.8477389216423035}]"
2012-09-13 17:16:28+00:00,1,0,2,Gremlin Social,youngthugworld & sbskooly  way by archivent via soundcloud ,"[{'label': 'neutral', 'score': 0.9124835133552551}]"
2012-09-13 16:48:14+00:00,0,0,2,Gremlin Social,congrats dj swamp izzo & young thug i came from nothing 2 5 on mtv top 5 mixtapes of the year ,"[{'label': 'positive', 'score': 0.9664229154586792}]"
2012-09-13 16:41:18+00:00,0,0,0,Gremlin Social,mixtape youngthugworld  i came from nothing 2  get it live  indytapes swampizzo,"[{'label': 'neutral', 'score': 0.8434622287750244}]"
2012-09-13 16:33:12+00:00,0,0,1,Gremlin Social,mixtape youngthugworld  i came from nothing 3  get it live  livemixtapes swampizzo,"[{'label': 'neutral', 'score': 0.8224883675575256}]"
2012-09-13 16:31:29+00:00,0,0,0,Gremlin Social,salute the label subscribe today. gtgtgt ,"[{'label': 'positive', 'score': 0.5100563764572144}]"
2012-09-13 12:32:06+00:00,0,0,7,Gremlin Social,congrats dj swamp izzo & young thug i came from nothing 2 5 on mtv top 5 mixtapes of the year  via archivent,"[{'label': 'positive', 'score': 0.9646222591400146}]"
2012-09-13 12:27:38+00:00,0,0,2,TweetDeck,"whatever i am, you made me youngthugworld...trueblood coming soon archivent life of young thug intro episode  ","[{'label': 'positive', 'score': 0.896092414855957}]"
2012-09-13 12:06:19+00:00,1,1,4,TweetDeck,trueblood the movie coming asap..... youngthugworld archivent   ,"[{'label': 'neutral', 'score': 0.7154730558395386}]"
2012-09-13 05:51:01+00:00,0,0,0,Instagram,go follow my big homie youngstebo1000 right mf now latttt ,"[{'label': 'positive', 'score': 0.8501046299934387}]"
2012-09-13 05:32:11+00:00,0,0,0,Echofon,youngthugworld rt tattedbaddbiish youngthugworld whats ur instagram,"[{'label': 'neutral', 'score': 0.9612564444541931}]"
2012-09-13 04:17:41+00:00,0,1,1,Echofon,for booking and more info email archivebookinggmail.com or contact bobbyexpress at 4048045579,"[{'label': 'neutral', 'score': 0.8705247640609741}]"
2012-09-13 04:09:37+00:00,0,1,1,Echofon,in da studio w da big homie peeweelongway  studioflow,"[{'label': 'neutral', 'score': 0.5039337873458862}]"
2012-09-13 01:47:05+00:00,0,1,4,TweetDeck,life of young thug intro episode youngthugworld trueblood,"[{'label': 'neutral', 'score': 0.88507080078125}]"
2012-09-13 01:20:46+00:00,1,2,2,Twitter for iPhone,come on man u gotta extend this section.....,"[{'label': 'neutral', 'score': 0.5804933309555054}]"
2012-09-13 00:51:47+00:00,0,1,27,Echofon,trueblood drops on o5t 31,"[{'label': 'neutral', 'score': 0.9212419390678406}]"
2012-09-12 22:42:20+00:00,0,0,1,Echofon,salute rt dwilldagreat finna drop my cuzzo youngthugworld ft rock4real my liferight now on  tune in,"[{'label': 'positive', 'score': 0.6574652194976807}]"
2012-09-12 20:52:03+00:00,1,0,0,Gremlin Social,young thug achieve ft. teezie dolla official video  via archivent,"[{'label': 'neutral', 'score': 0.8933632969856262}]"
2012-09-12 20:42:02+00:00,1,0,0,Gremlin Social,hollyhood  truereligionp  ft youngthugworld & skypadwar by archivent via soundcloud ,"[{'label': 'neutral', 'score': 0.871652364730835}]"
2012-09-12 20:41:50+00:00,0,0,5,Twitter for Mac,life of young thug intro episode youngthugworld  via youtube,"[{'label': 'neutral', 'score': 0.8738107681274414}]"
2012-09-12 20:35:59+00:00,0,1,1,Gremlin Social,ayyyyeee man salute the djs man any dj that needs my music hit me up so i can send it to you.  404 804 5579,"[{'label': 'positive', 'score': 0.9601641893386841}]"
2012-09-12 19:14:00+00:00,0,0,0,Gremlin Social,for booking contact 404 804 5579 archivent email archivebookinggmail.com,"[{'label': 'neutral', 'score': 0.8866704106330872}]"
2012-09-12 18:49:54+00:00,0,0,3,Gremlin Social,you gotta salute the djs they take the time to spin our musik in the mix. musik101,"[{'label': 'positive', 'score': 0.7713610529899597}]"
2012-09-12 18:12:30+00:00,0,1,13,Twitter for iPhone,blatlanta the tape babaaaaeeee,"[{'label': 'positive', 'score': 0.6655197739601135}]"
2012-09-12 18:09:16+00:00,0,1,1,Instagram, ,"[{'label': 'neutral', 'score': 0.8534324765205383}]"
2012-09-12 17:47:12+00:00,0,1,1,Gremlin Social,mixtape youngthugworld  i came from nothing  get it live  indytapes swampizzo,"[{'label': 'neutral', 'score': 0.8477389216423035}]"
2012-09-12 17:17:18+00:00,0,0,3,Gremlin Social,youngthugworld & sbskooly  way by archivent via soundcloud ,"[{'label': 'neutral', 'score': 0.9124835133552551}]"
2012-09-12 16:48:55+00:00,0,2,4,Gremlin Social,congrats dj swamp izzo & young thug i came from nothing 2 5 on mtv top 5 mixtapes of the year ,"[{'label': 'positive', 'score': 0.9664229154586792}]"
2012-09-12 16:42:00+00:00,0,0,1,Gremlin Social,mixtape youngthugworld  i came from nothing 2  get it live  indytapes swampizzo,"[{'label': 'neutral', 'score': 0.8434622287750244}]"
2012-09-12 16:33:54+00:00,0,0,3,Gremlin Social,mixtape youngthugworld  i came from nothing 3  get it live  livemixtapes swampizzo,"[{'label': 'neutral', 'score': 0.8224883675575256}]"
2012-09-12 16:32:20+00:00,0,0,0,Gremlin Social,salute the label subscribe today. gtgtgt ,"[{'label': 'positive', 'score': 0.5100563764572144}]"
2012-09-12 12:32:49+00:00,0,2,4,Gremlin Social,congrats dj swamp izzo & young thug i came from nothing 2 5 on mtv top 5 mixtapes of the year  via archivent,"[{'label': 'positive', 'score': 0.9646222591400146}]"
2012-09-12 00:05:32+00:00,0,0,2,Twitter for Mac,archivent youngthugworld still has the city on smash...  ,"[{'label': 'neutral', 'score': 0.8050389289855957}]"
2012-09-11 23:51:38+00:00,0,0,2,Echofon,salute rt skypadwar youngthugworld got the city on smash. dont drop yo mixtape the same year as him,"[{'label': 'neutral', 'score': 0.6150720119476318}]"
2012-09-11 23:51:21+00:00,0,0,1,Echofon,"straightup rt cfbenji gotta wholethang of molly, dont tell nobody,geeked up cant stop it, fall asleep in da lobby youngthugworld","[{'label': 'neutral', 'score': 0.6679540276527405}]"
2012-09-11 22:04:48+00:00,13,0,23,Twitter for iPhone,now i got my swagg right i can stand next to her in the club,"[{'label': 'positive', 'score': 0.6985881924629211}]"
2012-09-11 20:51:45+00:00,1,0,0,Gremlin Social,young thug achieve ft. teezie dolla official video  via archivent,"[{'label': 'neutral', 'score': 0.8933632969856262}]"
2012-09-11 20:41:47+00:00,1,1,2,Gremlin Social,hollyhood  truereligionp  ft youngthugworld & skypadwar by archivent via soundcloud ,"[{'label': 'neutral', 'score': 0.871652364730835}]"
2012-09-11 20:35:39+00:00,0,0,0,Gremlin Social,ayyyyeee man salute the djs man any dj that needs my music hit me up so i can send it to you.  404 804 5579,"[{'label': 'positive', 'score': 0.9601641893386841}]"
2012-09-11 20:22:34+00:00,7,2,3,Twitter for iPhone,i like the way u.......,"[{'label': 'positive', 'score': 0.9551824331283569}]"
2012-09-11 19:13:40+00:00,0,0,0,Gremlin Social,for booking contact 404 804 5579 archivent email archivebookinggmail.com,"[{'label': 'neutral', 'score': 0.8866704106330872}]"
