,Unnamed: 0,date,likes,replies,retweets,source,tweet,sentiment
6087,6087,2012-07-18 03:04:11+00:00,0,1,1,Twitter Web Client,@CashRightCartel us neva dem #BLATTT,"[{'label': 'neutral', 'score': 0.6475005745887756}]"
6088,6088,2012-07-18 02:59:32+00:00,2,4,48,Twitter Web Client,BLATTT,"[{'label': 'neutral', 'score': 0.4737587869167328}]"
6089,6089,2012-07-18 02:36:36+00:00,0,0,2,Echofon,"Me and da bro @TheRealCashOut wanna see the best Twerk Video for ""Keep Going""","[{'label': 'positive', 'score': 0.8020516037940979}]"
6090,6090,2012-07-18 00:53:59+00:00,0,0,0,Twitter Web Client,@IamDJACE i gotta send you the new mixtape or u already got it?,"[{'label': 'neutral', 'score': 0.9210318326950073}]"
6091,6091,2012-07-18 00:52:34+00:00,5,1,4,Twitter for Websites,Young Thug - @YoungThugWorld ICFN2 #KeepGoing Ft  @TheRealCashOut - Ca$h...: http://t.co/i0wx5n1Y via @youtube,"[{'label': 'neutral', 'score': 0.867538332939148}]"
6092,6092,2012-07-18 00:49:56+00:00,0,1,1,Twitter Web Client,@THUGGEDOUT_Leah dont just say ok i wanna see it,"[{'label': 'neutral', 'score': 0.6145917773246765}]"
6093,6093,2012-07-18 00:46:50+00:00,1,1,9,Twitter Web Client,"Make me a Twerk Video to ""Keep Going"" So I know its real.","[{'label': 'neutral', 'score': 0.7037156820297241}]"
6094,6094,2012-07-17 23:36:14+00:00,1,4,3,Twitter for iPhone,Yo,"[{'label': 'neutral', 'score': 0.4858967959880829}]"
6095,6095,2012-07-17 21:14:03+00:00,0,0,1,Echofon,Boolin RT @PMG_Kat: #YoThug Whats Poppin 5.? @YoungThugWorld,"[{'label': 'neutral', 'score': 0.9328275918960571}]"
6096,6096,2012-07-17 19:46:57+00:00,2,2,16,Twitter for iPhone,👋 hey!! uma #GANGBANGER,"[{'label': 'positive', 'score': 0.5835199952125549}]"
6097,6097,2012-07-17 19:45:50+00:00,0,1,1,Twitter for iPhone,“@KissingYunique: @YoungThugWorld Follow me back somebody hacked my old page”no I don't believe u,"[{'label': 'negative', 'score': 0.8019559979438782}]"
6098,6098,2012-07-17 19:30:06+00:00,0,2,4,Facebook,#THUGLIFE #ICFN3 http://t.co/bi4fv1OK,"[{'label': 'neutral', 'score': 0.8303959369659424}]"
6099,6099,2012-07-17 18:01:07+00:00,0,1,1,TweetDeck,Book the hottest in the game now for your next event.... booking email archivebooking@gmail.com or contact 404 804 5579,"[{'label': 'positive', 'score': 0.5930473804473877}]"
6100,6100,2012-07-17 17:59:25+00:00,0,1,0,TweetDeck,Ladies I Wanna see you Saturday at the Newly Renovated #Figure8. Ladies free Til 12. @YoungThugWorld &amp; @thehellacoppa live,"[{'label': 'positive', 'score': 0.5366421937942505}]"
6101,6101,2012-07-17 17:14:57+00:00,0,2,2,TweetDeck,From 75 S to 166. @YoungThugWorld will be Shutting Down Campbelton Rd this Saturday @ #Figure8.Ladies free til 12 Hosted by @thehellacoppa 2,"[{'label': 'neutral', 'score': 0.8693401217460632}]"
6102,6102,2012-07-17 16:14:23+00:00,1,1,4,Facebook,Its not in my voice to tell you to know your place but i will show you the space. http://t.co/oFmNhn2O... http://t.co/JwYKogUb,"[{'label': 'neutral', 'score': 0.8056313991546631}]"
6103,6103,2012-07-17 15:43:45+00:00,0,1,1,Facebook,[Mixtape] @YoungThugWorld - I Came From Nothing 3 :: Get It LIVE! http://t.co/mglUIRL8 @LiveMixtapes @SwampIzzo,"[{'label': 'neutral', 'score': 0.8224883675575256}]"
6104,6104,2012-07-17 11:51:10+00:00,0,0,0,Twitter for iPhone,“@LoyalWays_: “@YoungThugWorld: Feed me feed me!!”🍔🍟🍝🍛🍱🍜🍲🍳🍦🍧🍰🍺... Are u full yet” #ummhmm,"[{'label': 'neutral', 'score': 0.6094998717308044}]"
6105,6105,2012-07-17 11:29:53+00:00,1,2,11,Twitter for iPhone,Feed me feed me!!,"[{'label': 'positive', 'score': 0.7396225929260254}]"
6106,6106,2012-07-17 11:03:46+00:00,1,0,0,Twitter for iPhone,"“@LovingMarion: ""@YoungThugWorld: Up like fukk trippin!!"" Good morning thug!”gm!","[{'label': 'positive', 'score': 0.8239157199859619}]"
6107,6107,2012-07-17 10:58:01+00:00,6,3,20,Twitter for iPhone,Up like fukk trippin!!,"[{'label': 'negative', 'score': 0.78760826587677}]"
6108,6108,2012-07-17 10:57:22+00:00,1,1,6,Twitter for iPhone,BLATT biiiooootttkkkkhhhh!!!!!,"[{'label': 'positive', 'score': 0.6828197836875916}]"
6109,6109,2012-07-17 06:09:20+00:00,0,2,0,Twitter for iPhone,"“@JuicyB___: I was twatchn thugga , I do det alot @YoungThugWorld &lt;3 dets my guy !”aww!!","[{'label': 'positive', 'score': 0.9373915195465088}]"
6110,6110,2012-07-17 06:08:48+00:00,0,0,0,Twitter for iPhone,“@JuicyB___: Goodnight :) @YoungThugWorld”gn,"[{'label': 'positive', 'score': 0.679213285446167}]"
6111,6111,2012-07-17 05:23:16+00:00,0,0,1,Twitter for iPhone,“@yungrique100: @YoungThugWorld pull up im on oak”BLATT,"[{'label': 'neutral', 'score': 0.8619285821914673}]"
6112,6112,2012-07-17 05:22:44+00:00,2,4,16,TweetDeck,Salute to all my real fans tonight in Thug's World bumpin that #ICFN SERIES,"[{'label': 'positive', 'score': 0.9385804533958435}]"
6113,6113,2012-07-17 05:20:59+00:00,1,2,19,Echofon,I'm all about a check 💰💰💰 / dat!,"[{'label': 'positive', 'score': 0.6289275288581848}]"
6114,6114,2012-07-17 05:15:40+00:00,0,1,1,Twitter for iPhone,“@yungrique100: #WaffleHouse on me”let's get it,"[{'label': 'neutral', 'score': 0.5347904562950134}]"
6115,6115,2012-07-17 05:15:10+00:00,0,1,1,Twitter for iPhone,“@_Nia2x: @YoungThugWorld well my ass is fake too and I have prosthetic arms and legs.. Still real?” #ummhmm,"[{'label': 'neutral', 'score': 0.5091283321380615}]"
6116,6116,2012-07-17 05:01:19+00:00,0,1,1,Twitter for iPhone,“@_Nia2x: I have fake boobs and a face job. Am I still real? “@YoungThugWorld: Salute to all the real people worldwide””yes,"[{'label': 'neutral', 'score': 0.6728199124336243}]"
6117,6117,2012-07-17 04:59:46+00:00,0,0,0,Twitter for iPhone,“@yungrique100: @YoungThugWorld aye 5 wyb”spot,"[{'label': 'neutral', 'score': 0.904075562953949}]"
6118,6118,2012-07-17 04:25:42+00:00,0,2,0,Twitter for iPhone,“@NOPRESSUREENT1: @YoungThugWorld wht it do my homie”shit Boolin what up og,"[{'label': 'neutral', 'score': 0.6695032119750977}]"
6119,6119,2012-07-17 04:24:20+00:00,0,2,2,Echofon,Tweet #ThugsWorld if your gonna be up all night w/ me?,"[{'label': 'neutral', 'score': 0.6311220526695251}]"
6120,6120,2012-07-17 04:23:42+00:00,1,0,2,Echofon,All day RT @GetttYoHoeMane: Salute To My Nigga @YoungThugWorld For Keeping It Real &amp;amp; Being Thugga!,"[{'label': 'positive', 'score': 0.9157174229621887}]"
6121,6121,2012-07-17 04:13:31+00:00,1,2,41,Twitter for iPhone,Salute to all the real people worldwide,"[{'label': 'positive', 'score': 0.8578290939331055}]"
6122,6122,2012-07-17 04:12:34+00:00,1,1,22,Twitter for iPhone,Tell me if you #boutthatlife,"[{'label': 'neutral', 'score': 0.7505558133125305}]"
6123,6123,2012-07-16 18:09:59+00:00,0,2,21,TweetCaster for iOS,#ThugLife,"[{'label': 'neutral', 'score': 0.7238559722900391}]"
6124,6124,2012-07-16 18:09:38+00:00,0,0,0,TweetCaster for iOS,Lunch @ Phipps #BOSS,"[{'label': 'positive', 'score': 0.5139157772064209}]"
6125,6125,2012-07-16 18:08:53+00:00,0,0,0,TweetCaster for iOS,RT @Parish_KinG: Aye @YoungThugWorld You Kilt Dat This Is My Life Song Fasho #Salute 👍,"[{'label': 'positive', 'score': 0.8975306749343872}]"
6126,6126,2012-07-16 17:55:32+00:00,0,0,3,Instagram,#SWAGG!! Dad brazy man!!! http://t.co/MYTdDCe1,"[{'label': 'positive', 'score': 0.6986972689628601}]"
6127,6127,2012-07-16 17:54:09+00:00,0,0,2,Instagram,THUGGA THUGGA BAY!!! http://t.co/ezKOp42r,"[{'label': 'neutral', 'score': 0.5430952310562134}]"
6128,6128,2012-07-16 16:51:08+00:00,1,0,4,Twitter for Websites,[Mixtape] @YoungThugWorld - I Came From Nothing 3 :: Get It LIVE! http://t.co/mglUIRL8 @LiveMixtapes @SwampIzzo,"[{'label': 'neutral', 'score': 0.8224883675575256}]"
6129,6129,2012-07-16 16:41:06+00:00,0,0,0,Twitter for iPhone,“@JuicyB___: @YoungThugWorld goodmorning :))”gm,"[{'label': 'positive', 'score': 0.9575408101081848}]"
6130,6130,2012-07-16 08:27:26+00:00,3,3,41,Twitter for iPhone,#BLATT #BLATT #BLATT #BLATT #BLATT,"[{'label': 'neutral', 'score': 0.7278208136558533}]"
6131,6131,2012-07-16 07:51:33+00:00,12,2,17,Twitter for iPhone,Kute piks!!,"[{'label': 'positive', 'score': 0.7579834461212158}]"
6132,6132,2012-07-16 06:42:20+00:00,2,1,47,Twitter for iPhone,U the #NatNat,"[{'label': 'neutral', 'score': 0.7249098420143127}]"
6133,6133,2012-07-16 04:01:45+00:00,47,2,79,Twitter for iPhone,I just DIS DIKK the fukk out of her!!😂😭,"[{'label': 'negative', 'score': 0.8802012205123901}]"
6134,6134,2012-07-15 20:31:37+00:00,0,0,1,Twitter for iPhone,@TheRealYungZoo @TheRealYungZoo @TheRealYungZoo @TheRealYungZoo @TheRealYungZoo follow rite now #ha5ked 🅱latttttt,"[{'label': 'neutral', 'score': 0.8506461381912231}]"
6135,6135,2012-07-15 20:31:08+00:00,0,0,0,Twitter for iPhone,Follow @youngwater24 🅱latttt,"[{'label': 'neutral', 'score': 0.7600163221359253}]"
6136,6136,2012-07-15 20:27:43+00:00,0,0,3,Twitter for iPhone,Follow @TheRealYungZoo rite now 🅱lattttt,"[{'label': 'neutral', 'score': 0.6183872818946838}]"
6137,6137,2012-07-15 19:03:16+00:00,0,1,23,Twitter Web Client,U aint talkin bout nothin #nodeal,"[{'label': 'neutral', 'score': 0.5370731949806213}]"
6138,6138,2012-07-15 19:02:33+00:00,0,0,1,Twitter Web Client,follow my instagram right now :: YoungThugWorld #BLATTT,"[{'label': 'neutral', 'score': 0.7317133545875549}]"
6139,6139,2012-07-15 19:00:48+00:00,0,0,0,Twitter for iPhone,“@_BriTheBoss: Can you respond back ?? @youngthugworld” was up,"[{'label': 'neutral', 'score': 0.9155518412590027}]"
6140,6140,2012-07-15 18:48:01+00:00,0,0,1,Facebook,Young Thug Performing Live @ JJ's Club http://t.co/EHPqlOMd,"[{'label': 'neutral', 'score': 0.8812848925590515}]"
6141,6141,2012-07-15 18:47:06+00:00,0,0,2,Twitter for Websites,Young Thug Performing Live @ JJ's Club: http://t.co/A6UUnszE via @youtube,"[{'label': 'neutral', 'score': 0.8819237351417542}]"
6142,6142,2012-07-15 18:30:25+00:00,0,2,5,Twitter for Websites,Young Thug - @YoungThugWorld - My Life ft @Rocko4Real &amp; PLaya: http://t.co/oFmNhn2O via @youtube,"[{'label': 'neutral', 'score': 0.8797661662101746}]"
6143,6143,2012-07-15 18:15:12+00:00,2,2,1,Twitter Web Client,"bout to be at 21,000 followers","[{'label': 'neutral', 'score': 0.5107434988021851}]"
6144,6144,2012-07-15 17:49:37+00:00,0,2,12,Twitter Web Client,Preciate everybody that showed they support on #ICFN3,"[{'label': 'positive', 'score': 0.9704157710075378}]"
6145,6145,2012-07-15 17:47:59+00:00,0,1,2,Twitter Web Client,@HATLVEGAS_Julio Thas a #Bar,"[{'label': 'neutral', 'score': 0.8203722238540649}]"
6146,6146,2012-07-15 17:47:36+00:00,80,0,61,Twitter Web Client,"If you wonder what i'm talking about when i say Money Talks like Charlie Sheen watch the movie. ""Money Talks""","[{'label': 'neutral', 'score': 0.8036473989486694}]"
6147,6147,2012-07-15 17:44:44+00:00,0,0,0,Twitter Web Client,Move!,"[{'label': 'positive', 'score': 0.5369329452514648}]"
6148,6148,2012-07-15 17:31:41+00:00,43,0,84,Twitter Web Client,LADIES IF YOU #FOREIGN RT,"[{'label': 'neutral', 'score': 0.8771985769271851}]"
6149,6149,2012-07-15 17:31:14+00:00,0,0,1,Twitter Web Client,"@Vivvvvvien I got to you #Foreign,","[{'label': 'neutral', 'score': 0.85482257604599}]"
6150,6150,2012-07-15 17:30:20+00:00,0,0,1,Twitter Web Client,"Everybody go follow my big homie @Cneil_IahWeh prod. of ""Foreign"".","[{'label': 'positive', 'score': 0.6490259170532227}]"
6151,6151,2012-07-15 17:25:53+00:00,0,0,5,Twitter Web Client,balling hard like the lak,"[{'label': 'neutral', 'score': 0.6770194172859192}]"
6152,6152,2012-07-15 17:25:35+00:00,0,2,3,Twitter Web Client,mmhmmm,"[{'label': 'neutral', 'score': 0.7206282019615173}]"
6153,6153,2012-07-15 17:21:50+00:00,0,0,0,Twitter Web Client,@ARCHIVENT send me the link to #IKFN2 on itunes.,"[{'label': 'neutral', 'score': 0.8339470028877258}]"
6154,6154,2012-07-15 17:20:56+00:00,0,3,93,Twitter Web Client,RT IF YOUR LISTENING TO #ICFN3,"[{'label': 'neutral', 'score': 0.8067623972892761}]"
6155,6155,2012-07-15 17:20:13+00:00,0,3,7,Twitter Web Client,#IKFN3 SHOULD BE THE ONLY THING I B ON MY TL,"[{'label': 'neutral', 'score': 0.5573588609695435}]"
6156,6156,2012-07-15 17:17:58+00:00,1,1,1,Twitter Web Client,@Vivvvvvien Livin life like a #Movie,"[{'label': 'positive', 'score': 0.6361919641494751}]"
6157,6157,2012-07-15 17:15:55+00:00,5,3,15,Twitter Web Client,Twitter world wazzzam!,"[{'label': 'neutral', 'score': 0.6578680276870728}]"
6158,6158,2012-07-15 16:49:03+00:00,0,1,0,Instagram,#SWAGG #SWAGG❕❕ http://t.co/91o4aYX7,"[{'label': 'neutral', 'score': 0.7924461960792542}]"
6159,6159,2012-07-15 03:29:11+00:00,0,0,4,Twitter for iPhone,“@THUGGEDOUT_Leah: Young Thug- My life (Feat. Rocko &amp; Playa): http://t.co/sEgkL9WO via @youtube MY NEW FAV SONG @YoungThugWorld”,"[{'label': 'positive', 'score': 0.8840139508247375}]"
6160,6160,2012-07-15 02:18:19+00:00,6,1,17,Twitter for iPhone,Monkey bitkh!!,"[{'label': 'neutral', 'score': 0.6456740498542786}]"
6161,6161,2012-07-15 01:05:27+00:00,0,0,2,Echofon,No RT @STACKERIFIC_N8: #YoThug im confused did u cut da dreds off or not ??? @youngthugworld,"[{'label': 'neutral', 'score': 0.6348469257354736}]"
6162,6162,2012-07-15 01:02:59+00:00,0,0,3,Echofon,🅱LATTT RT @Dro_Rocky: #YoThug 🅱ikk 🅱akk 🅱 🅱ool 🅱loody you up nxt!,"[{'label': 'neutral', 'score': 0.7813071608543396}]"
6163,6163,2012-07-15 00:59:40+00:00,0,1,0,Echofon,Good RT @_Amor_Celoso: @YoungThugWorld #YoThug How Was Your Day ?,"[{'label': 'positive', 'score': 0.8353413343429565}]"
6164,6164,2012-07-15 00:55:19+00:00,0,1,0,Echofon,I love u 2... #FanLove RT @jaquishajones: i love your song and you @YoungThugWorld,"[{'label': 'positive', 'score': 0.9803920388221741}]"
6165,6165,2012-07-15 00:54:27+00:00,1,2,1,Echofon,Jus had a brazzzzy session yesterday bro RT @gwaupgang: Watz up have u been to da studio #YoThug @YoungThugWorld,"[{'label': 'neutral', 'score': 0.8272985816001892}]"
6166,6166,2012-07-15 00:51:41+00:00,0,0,1,Echofon,Yall gotta book in the D town RT @_GameTime: #YoThug when you go come to Detroit??,"[{'label': 'neutral', 'score': 0.9227805733680725}]"
6167,6167,2012-07-15 00:50:48+00:00,0,0,0,Echofon,Boolin it RT @RK_Dizzy: #YoThug wat up big homie,"[{'label': 'neutral', 'score': 0.8073286414146423}]"
6168,6168,2012-07-15 00:50:02+00:00,0,0,1,Echofon,Boolin RT @xX_IAmKing_Xx: #YoThug wats good folk @YoungThugWorld,"[{'label': 'neutral', 'score': 0.5628074407577515}]"
6169,6169,2012-07-15 00:47:20+00:00,0,4,3,Echofon,Put #YoThug in yo tweet and Ima talk bakk #Straightup,"[{'label': 'neutral', 'score': 0.7676954865455627}]"
6170,6170,2012-07-15 00:45:10+00:00,0,14,9,Echofon,I wanna talk to my fans wad up wit y'all,"[{'label': 'neutral', 'score': 0.7171322107315063}]"
6171,6171,2012-07-14 23:18:21+00:00,0,1,0,Twitter for iPhone,“@LTAY125: @YoungThugWorld dat one wit rocko going crazy”BLATT,"[{'label': 'neutral', 'score': 0.658344030380249}]"
6172,6172,2012-07-14 22:56:41+00:00,0,3,2,Twitter for iPhone,For booking contact @bobbyexpress 404 804 5579,"[{'label': 'neutral', 'score': 0.8898995518684387}]"
6173,6173,2012-07-14 22:03:55+00:00,0,0,1,Twitter for iPhone,Everybody follow my big homie @skypadwar Pimpin!!! #RealNigga,"[{'label': 'positive', 'score': 0.9390497207641602}]"
6174,6174,2012-07-14 18:07:33+00:00,0,2,1,Twitter for iPhone,“@punchoMOBLife: @YoungThugWorld a nigga dnt fuck wit me do it” #MOBLife,"[{'label': 'negative', 'score': 0.6609787940979004}]"
6175,6175,2012-07-14 17:59:06+00:00,2,1,2,Instagram,😚💨🍃 smoKIN IT!!! http://t.co/OXNpQ9Mj,"[{'label': 'positive', 'score': 0.9444200396537781}]"
6176,6176,2012-07-14 17:46:56+00:00,0,0,0,Twitter for iPhone,"I got then birds in the finder, fukk De5ember!! @peeweelongway","[{'label': 'negative', 'score': 0.9443923234939575}]"
6177,6177,2012-07-14 15:46:56+00:00,0,1,18,Twitter Web Client,I wont tell nobody.,"[{'label': 'neutral', 'score': 0.6968390345573425}]"
6178,6178,2012-07-14 15:43:49+00:00,0,1,5,Twitter for Websites,[Mixtape] @YoungThugWorld - I Came From Nothing 3 :: Get It LIVE! http://t.co/mglUIRL8 @LiveMixtapes @SwampIzzo,"[{'label': 'neutral', 'score': 0.8224883675575256}]"
6179,6179,2012-07-14 15:39:25+00:00,1,2,14,Twitter Web Client,#Workin Hard,"[{'label': 'positive', 'score': 0.49133870005607605}]"
6180,6180,2012-07-14 04:31:46+00:00,0,1,1,Twitter Web Client,GOT DA HOMIE @peeweelongway in dis thang w/ me!,"[{'label': 'neutral', 'score': 0.572837769985199}]"
6181,6181,2012-07-14 04:31:07+00:00,0,0,1,Twitter Web Client,Follow my OG @NOPRESSUREENT1 RIGHT NOW!!!,"[{'label': 'positive', 'score': 0.7222473621368408}]"
6182,6182,2012-07-14 03:13:16+00:00,0,0,2,Twitter for Websites,Young Thug #ICFN3 Listening Party: http://t.co/goKnkYTa via @youtube,"[{'label': 'neutral', 'score': 0.8776975274085999}]"
6183,6183,2012-07-14 03:11:56+00:00,0,0,1,Twitter for Websites,[Mixtape] @YoungThugWorld - I Came From Nothing :: Get It LIVE! http://t.co/SRYMRsoz @IndyTapes @SwampIzzo,"[{'label': 'neutral', 'score': 0.8477389216423035}]"
6184,6184,2012-07-14 03:11:42+00:00,0,1,0,Twitter for Websites,[Mixtape] @YoungThugWorld - I Came From Nothing 2 :: Get It LIVE! http://t.co/tLOwrCCp @IndyTapes @SwampIzzo,"[{'label': 'neutral', 'score': 0.8434622287750244}]"
6185,6185,2012-07-14 03:11:00+00:00,0,0,3,Facebook,Young Thug - I Came From Nothing 3 - DJ Swamp Izzo http://t.co/6YJylKMJ,"[{'label': 'neutral', 'score': 0.9160104990005493}]"
6186,6186,2012-07-14 02:17:02+00:00,3,0,7,Twitter for Websites,Young Thug - @YoungThugWorld - My Life ft @Rocko4Real &amp; PLaya: http://t.co/oFmNhn2O via @youtube,"[{'label': 'neutral', 'score': 0.8797661662101746}]"
6187,6187,2012-07-14 02:11:30+00:00,1,1,1,TweetDeck,@Meat_Leader not yet das jus a viral,"[{'label': 'neutral', 'score': 0.8455429673194885}]"
6188,6188,2012-07-14 02:10:55+00:00,0,0,0,TweetDeck,"@DjMixMasterG730 #SpinThis @YoungThugWorld Feat. @TheRealCashOut ""Keep Going"" https://t.co/xYowb1Vp","[{'label': 'neutral', 'score': 0.8265819549560547}]"
6189,6189,2012-07-14 02:10:04+00:00,0,0,0,TweetDeck,"@power88_lv #SpinThis @YoungThugWorld Feat. @TheRealCashOut ""Keep Going"" https://t.co/xYowb1Vp","[{'label': 'neutral', 'score': 0.8171677589416504}]"
6190,6190,2012-07-14 02:09:45+00:00,0,0,0,TweetDeck,"@RedNinablack56 @YoungThugWorld Feat. @TheRealCashOut ""Keep Going"" https://t.co/xYowb1Vp","[{'label': 'neutral', 'score': 0.8266783952713013}]"
6191,6191,2012-07-14 02:07:16+00:00,0,0,0,TweetDeck,"@WHOISDJACE #SpinThis @YoungThugWorld Feat. @TheRealCashOut ""Keep Going"" https://t.co/xYowb1Vp","[{'label': 'neutral', 'score': 0.8016639351844788}]"
6192,6192,2012-07-14 01:46:08+00:00,0,1,2,Twitter Web Client,Got my boy @IamStarter @roccrew_lilrod @Kartel_DK in da yo wit me Friday 13th #Halloween,"[{'label': 'positive', 'score': 0.6504495143890381}]"
6193,6193,2012-07-14 01:30:27+00:00,0,0,0,Echofon,@LoveMyiaa das how u feel?,"[{'label': 'neutral', 'score': 0.894105076789856}]"
6194,6194,2012-07-14 01:18:35+00:00,1,0,2,Twitter for iPhone,“@Xx_UnBroken: All n NY beatin @YoungThugWorld #ICFN3”,"[{'label': 'neutral', 'score': 0.8569727540016174}]"
6195,6195,2012-07-14 00:28:16+00:00,1,1,14,Twitter for iPhone,The grind don't stop,"[{'label': 'positive', 'score': 0.6481329202651978}]"
6196,6196,2012-07-14 00:25:01+00:00,0,1,5,Echofon,Studio Flow,"[{'label': 'neutral', 'score': 0.7556810975074768}]"
6197,6197,2012-07-14 00:22:06+00:00,2,2,8,Echofon,Think I'm finna hit the studio,"[{'label': 'neutral', 'score': 0.6124667525291443}]"
6198,6198,2012-07-13 23:52:26+00:00,2,1,1,Twitter for iPhone,@BIGG_Assholee I love my followers,"[{'label': 'positive', 'score': 0.8905338644981384}]"
6199,6199,2012-07-13 23:50:47+00:00,0,1,29,Twitter for iPhone,#Natnat,"[{'label': 'neutral', 'score': 0.8011009693145752}]"
6200,6200,2012-07-13 22:27:06+00:00,0,0,5,Echofon,[Mixtape] @YoungThugWorld - I Came From Nothing 3 :: Get It LIVE! http://t.co/mglUIRL8 @LiveMixtapes @SwampIzzo,"[{'label': 'neutral', 'score': 0.8224883675575256}]"
6201,6201,2012-07-13 21:12:32+00:00,1,1,0,Twitter for iPhone,@1stClassStephen tell em,"[{'label': 'neutral', 'score': 0.7218576669692993}]"
6202,6202,2012-07-13 20:31:26+00:00,0,1,0,Twitter for iPhone,“@DjPrettybOyTank: @YoungThugWorld check ya DM foo” bool,"[{'label': 'neutral', 'score': 0.8496043682098389}]"
6203,6203,2012-07-13 19:56:35+00:00,0,2,0,Twitter for iPhone,@DjPrettybOyTank what's the email so do I can send u the MIXTAPE no Dj,"[{'label': 'neutral', 'score': 0.8988885879516602}]"
6204,6204,2012-07-13 19:35:57+00:00,12,3,23,Echofon,NP ANGRY SEX,"[{'label': 'neutral', 'score': 0.49872609972953796}]"
6205,6205,2012-07-13 19:27:58+00:00,0,1,0,Twitter for iPhone,@Pinkk_Hollywood u can be in the keep goin video,"[{'label': 'neutral', 'score': 0.7785596251487732}]"
6206,6206,2012-07-13 19:27:58+00:00,235,6,206,Twitter for iPhone,🅱oolin how 🅱ool wit deez 🅱eat 🅱y Dre's #I5N3 http://t.co/2Ofi1bCC,"[{'label': 'neutral', 'score': 0.9263102412223816}]"
6207,6207,2012-07-13 19:26:27+00:00,0,1,0,Twitter for iPhone,@Pinkk_Hollywood what video?,"[{'label': 'neutral', 'score': 0.9356218576431274}]"
6208,6208,2012-07-13 19:21:39+00:00,0,1,0,Echofon,👌 RT @MizzTricee_IAm: I Came from Nothing ; Gained Something ; &amp;amp; I Now Have Everything I've ever Wanted 😜😘😉👌💰,"[{'label': 'positive', 'score': 0.9507253170013428}]"
