,Unnamed: 0,date,likes,replies,retweets,source,tweet,sentiment,ai_reply,reply_sentiment
4087,4087,2013-02-03 20:52:34+00:00,0,0,1,Twitter for iPhone,prettyolejae dm,"[{'label': 'neutral', 'score': 0.7616621255874634}]","I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure if you're serious.","[{'label': 'negative', 'score': 0.5894821286201477}]"
4088,4088,2013-02-03 20:52:19+00:00,0,0,1,Twitter for iPhone,bricklife dm,"[{'label': 'neutral', 'score': 0.8529658913612366}]","I'm not sure what that means, but I'm sure it's a good thing.","[{'label': 'positive', 'score': 0.6323315501213074}]"
4089,4089,2013-02-03 20:51:56+00:00,6,12,5,Twitter for iPhone,shaineybabyy dm,"[{'label': 'neutral', 'score': 0.8430492281913757}]",I'm not seeing you on PSN,"[{'label': 'neutral', 'score': 0.6498360633850098}]"
4090,4090,2013-02-03 20:51:25+00:00,0,0,0,Twitter for iPhone,5parenobody dm,"[{'label': 'neutral', 'score': 0.7256425023078918}]",5parenobody dm,"[{'label': 'neutral', 'score': 0.8492807149887085}]"
4091,4091,2013-02-03 20:50:38+00:00,0,0,1,Twitter for iPhone,julioovoxo dm,"[{'label': 'neutral', 'score': 0.82457035779953}]",I'm not seeing you on the list.,"[{'label': 'neutral', 'score': 0.5321088433265686}]"
4092,4092,2013-02-03 20:50:22+00:00,0,0,0,Twitter for iPhone,squadlifenino dm,"[{'label': 'neutral', 'score': 0.8771796822547913}]","I'm not sure what that means, but I'm sure it's a good thing.","[{'label': 'positive', 'score': 0.6323315501213074}]"
4093,4093,2013-02-03 20:48:05+00:00,1,11,15,Twitter for iPhone,who wanna be on my promo team let me know so i kan fb & dm u,"[{'label': 'positive', 'score': 0.6105325222015381}]",I'm in,"[{'label': 'neutral', 'score': 0.5031018257141113}]"
4094,4094,2013-02-03 20:47:43+00:00,0,0,0,Twitter for iPhone,prettypinkthang youngthugworld if you wanna join my promo team mention me now so i kan dm you doing allmeedm,"[{'label': 'neutral', 'score': 0.7017121315002441}]",I'm in,"[{'label': 'neutral', 'score': 0.5031018257141113}]"
4095,4095,2013-02-03 20:33:34+00:00,0,2,56,Twitter for iPhone,metrolanes is klearly the super bowl move tonight,"[{'label': 'neutral', 'score': 0.6916193962097168}]",I'm not sure if I should be happy or sad that I'm not watching the game.,"[{'label': 'negative', 'score': 0.6835445761680603}]"
4096,4096,2013-02-03 20:00:27+00:00,0,13,3,Twitter Web Client,what month and year did icfn2 drop  first two get follow bakk,"[{'label': 'neutral', 'score': 0.8564184904098511}]","I think it was the first one, but I'm not sure.","[{'label': 'neutral', 'score': 0.914134681224823}]"
4097,4097,2013-02-03 19:32:56+00:00,0,0,0,Twitter Web Client,bitcheswantme2 no prob u know u family,"[{'label': 'neutral', 'score': 0.5424087643623352}]","I'm not your family, I'm your family.","[{'label': 'negative', 'score': 0.5412943363189697}]"
4098,4098,2013-02-03 19:29:11+00:00,0,0,0,Twitter Web Client,bitcheswantme2 nf homie boo nieke,"[{'label': 'neutral', 'score': 0.5136365294456482}]",I'm not your homie boo,"[{'label': 'negative', 'score': 0.5016230940818787}]"
4099,4099,2013-02-03 19:28:42+00:00,0,1,9,Twitter Web Client,lickmylala britneyjewelz i would love 2 hit up archivent,"[{'label': 'positive', 'score': 0.7816246747970581}]",I'll add you when I get home from work,"[{'label': 'neutral', 'score': 0.8092910051345825}]"
4100,4100,2013-02-03 19:27:23+00:00,0,0,3,Twitter for Websites,young thug  let me live trayvon martin tribute dl link in description  via youtube hoodiesup hoodieson,"[{'label': 'neutral', 'score': 0.8851528763771057}]","I'm not a rapper, but I'm a thug.","[{'label': 'neutral', 'score': 0.5326613187789917}]"
4101,4101,2013-02-03 19:23:55+00:00,0,0,1,Twitter Web Client,downordie hit up archivent,"[{'label': 'neutral', 'score': 0.840015172958374}]","I'll check it out, thanks!","[{'label': 'positive', 'score': 0.867953896522522}]"
4102,4102,2013-02-03 18:38:14+00:00,0,0,1,Twitter Web Client,"timeofyalife feat. buzzflightyear rt nocapphea ion smoke nun bt strong,, igot germs drank nothin bt syrup,, igot worms youngthugworld","[{'label': 'neutral', 'score': 0.756471574306488}]","I'm not sure if you're serious or not, but I love your username.","[{'label': 'positive', 'score': 0.8823637366294861}]"
4103,4103,2013-02-03 18:37:21+00:00,0,1,0,Twitter Web Client,kongobeats which two bro,"[{'label': 'neutral', 'score': 0.8728381991386414}]","I'm not sure, but I think it's the one with the most votes.","[{'label': 'neutral', 'score': 0.7803774476051331}]"
4104,4104,2013-02-03 18:35:27+00:00,5,1,16,Twitter Web Client,once again.. icfn4 x true blood x mixtape with gucci1017 koming,"[{'label': 'neutral', 'score': 0.6624946594238281}]",I'm not sure if I should be happy or sad that Gucci is on the list.,"[{'label': 'negative', 'score': 0.4662647843360901}]"
4105,4105,2013-02-03 18:34:41+00:00,0,0,2,Twitter Web Client,my lil bro killed this shit yall listen lil silkbuzzflightyear  ride the beat prod. djsuedesantanna ,"[{'label': 'positive', 'score': 0.9390837550163269}]","I'm listening to it right now, it's pretty good.","[{'label': 'positive', 'score': 0.9701630473136902}]"
4106,4106,2013-02-03 18:23:01+00:00,0,0,3,TweetDeck,young thug  let me live trayvon martin tribute dl link in description  via youtube,"[{'label': 'neutral', 'score': 0.9062203168869019}]","I'm not sure if you're serious, but I'm pretty sure that's a joke.","[{'label': 'negative', 'score': 0.681525707244873}]"
4107,4107,2013-02-03 18:20:09+00:00,0,0,0,TweetDeck,im on this heavy  lil silkbuzzflightyear  ride the beat prod. djsuedesantanna  via youtube,"[{'label': 'positive', 'score': 0.6142938733100891}]",I'm on this too.,"[{'label': 'neutral', 'score': 0.8170625567436218}]"
4108,4108,2013-02-03 18:17:41+00:00,0,0,1,Twitter for Websites,lil silk  ride the beat prod. djsuedesantanna dl link in description  via youtube,"[{'label': 'neutral', 'score': 0.8890137076377869}]",Thanks for the link!,"[{'label': 'positive', 'score': 0.9100310802459717}]"
4109,4109,2013-02-03 18:16:29+00:00,2,0,0,Twitter Web Client,kongobeats thuggerthugger1gmail.com,"[{'label': 'neutral', 'score': 0.8165425658226013}]","I'm not sure if you're serious or not, but I'm going to assume you're serious.","[{'label': 'neutral', 'score': 0.6109818816184998}]"
4110,4110,2013-02-03 17:32:28+00:00,4,3,2,Twitter for iPhone,np kongobeats produked song jamaikanslang,"[{'label': 'neutral', 'score': 0.8822363018989563}]","I'm not sure if you're serious or not, but I'm pretty sure that's not a real song.","[{'label': 'negative', 'score': 0.7708049416542053}]"
4111,4111,2013-02-03 17:30:07+00:00,24,2,48,Twitter for iPhone,we on  eating at slike no  rakks on me no  & if one of u  play u getta bunkha  like a ,"[{'label': 'neutral', 'score': 0.7773365378379822}]",I'm not a rapper.,"[{'label': 'neutral', 'score': 0.5996426343917847}]"
4112,4112,2013-02-03 17:27:04+00:00,9,0,14,Twitter for iPhone,im so high right now im d e a d im flyee f l y e e you a dieee d i i e e,"[{'label': 'positive', 'score': 0.7422550320625305}]",I'm so high right now I'm d e a d I'm flyee f l y e e you a dieee d i i e e I'm flyee f l y e e e,"[{'label': 'positive', 'score': 0.7418132424354553}]"
4113,4113,2013-02-03 17:26:37+00:00,26,0,35,Twitter for iPhone,im high right now we the drug we is the plug,"[{'label': 'neutral', 'score': 0.36045774817466736}]",I'm high right now we the drug we is the plug,"[{'label': 'positive', 'score': 0.6325538754463196}]"
4114,4114,2013-02-03 17:25:48+00:00,1,1,2,Twitter for iPhone,been gettin numbers forget to kall them babies,"[{'label': 'negative', 'score': 0.4857369363307953}]","I'm sorry, I'm not sure what you're trying to say.","[{'label': 'negative', 'score': 0.6964259147644043}]"
4115,4115,2013-02-03 17:22:18+00:00,7,1,12,Twitter for iPhone,my baby mamas stopped beefing bout me i kant have all yall i want millions,"[{'label': 'neutral', 'score': 0.40743574500083923}]",I'm sorry for your loss.,"[{'label': 'negative', 'score': 0.7973529100418091}]"
4116,4116,2013-02-03 17:20:23+00:00,0,0,0,Twitter for iPhone,1kashup youngthugworld when you dropping that icfn4 homiesoon,"[{'label': 'neutral', 'score': 0.8944607377052307}]","I'm not dropping it, I'm just giving it away.","[{'label': 'neutral', 'score': 0.7657648921012878}]"
4117,4117,2013-02-03 17:20:00+00:00,11,5,19,Twitter for iPhone,whats ya name on twitter i might follow you,"[{'label': 'neutral', 'score': 0.6763938069343567}]","I don't have a twitter, but I'm sure you can find me on instagram.","[{'label': 'neutral', 'score': 0.8879538178443909}]"
4118,4118,2013-02-03 17:19:24+00:00,0,0,0,Twitter for iPhone,prettyyoungkay youngthugworld icfn4yes,"[{'label': 'positive', 'score': 0.7440840005874634}]","I'm not sure if you're serious or not, but I'm going to upvote you anyway.","[{'label': 'neutral', 'score': 0.47352126240730286}]"
4119,4119,2013-02-03 17:17:13+00:00,1,0,1,Twitter for iPhone,hoimstrawberry you trippn baby you know iwouldnt do nun braziso i say down n thought bout how long ago i kaught them kaps,"[{'label': 'neutral', 'score': 0.5129454135894775}]","I'm not sure if you're serious or not, but I love that song.","[{'label': 'positive', 'score': 0.7996940016746521}]"
4120,4120,2013-02-03 17:09:46+00:00,0,0,1,Twitter for iPhone,"themidgets youngthugworld , lol , it reaaaaallly woooould  i grew up around you on cleveland before i started being a true fan  ","[{'label': 'positive', 'score': 0.947646975517273}]",I'm a fan of the midgets too.,"[{'label': 'positive', 'score': 0.7354902029037476}]"
4121,4121,2013-02-03 17:09:24+00:00,6,1,3,Twitter for iPhone,hit up archivent if u wanna feature or to book me and send beats to thuggerthugger1gmail.com,"[{'label': 'neutral', 'score': 0.5485886931419373}]","I'm not sure if you're serious or not, but I'm going to try to get a few people together and do this.","[{'label': 'neutral', 'score': 0.7559333443641663}]"
4122,4122,2013-02-03 17:08:43+00:00,0,0,1,Twitter for iPhone,jougmanmontana youngthugworld what ineed to do to get you on a feature archivent hit dem up,"[{'label': 'neutral', 'score': 0.9253290295600891}]",I'm not sure what you mean by feature archivent hit.,"[{'label': 'neutral', 'score': 0.5900294184684753}]"
4123,4123,2013-02-03 17:06:53+00:00,0,0,0,Twitter for iPhone,10misstyson27 youngthugworld is mine .lol possessive ,"[{'label': 'neutral', 'score': 0.5208654999732971}]","I'm not sure if you're serious or not, but I'm going to assume you're serious.","[{'label': 'neutral', 'score': 0.6109818816184998}]"
4124,4124,2013-02-03 17:05:20+00:00,0,0,0,Twitter for iPhone,rgsuckafree youngthugworld wats popin wid a ft hommie archivent,"[{'label': 'neutral', 'score': 0.9036486148834229}]","I'm not sure what you're trying to say, but I'm not sure what you're trying to say either.","[{'label': 'negative', 'score': 0.7615373730659485}]"
4125,4125,2013-02-03 17:05:00+00:00,0,1,1,Twitter for iPhone,"themidgets youngthugworld , follow baack  i will follow bak only if it will make ur day","[{'label': 'positive', 'score': 0.8775366544723511}]",I followed you back,"[{'label': 'neutral', 'score': 0.6288406848907471}]"
4126,4126,2013-02-03 17:04:32+00:00,3,0,20,Twitter for iPhone,,"[{'label': 'positive', 'score': 0.5513405799865723}]",,NA
4127,4127,2013-02-03 17:03:26+00:00,0,1,0,Twitter for iPhone,loveeliaalaugh ,"[{'label': 'negative', 'score': 0.9218348860740662}]","I'm sorry, I don't speak Japanese.","[{'label': 'negative', 'score': 0.725942850112915}]"
4128,4128,2013-02-03 17:02:03+00:00,0,0,0,Twitter for iPhone,bgoodmmf youngthugworld dm your email got some beats for you.thuggerthugger1gmail.com,"[{'label': 'neutral', 'score': 0.7766492366790771}]","I'm not sure if you're serious or not, but I'll take it.","[{'label': 'neutral', 'score': 0.5856576561927795}]"
4129,4129,2013-02-03 17:01:31+00:00,0,1,3,Twitter for iPhone,"loveeliaalaugh yall dont understand , young thug really my boo yup tell them haters on ya timeline leave us alone haha","[{'label': 'positive', 'score': 0.6867852210998535}]","I'm not sure if you're serious or not, but I'm pretty sure that's a reference to the song'I'm a simple man'by Kanye West.","[{'label': 'neutral', 'score': 0.8090709447860718}]"
4130,4130,2013-02-03 17:00:35+00:00,53,5,37,Twitter for iPhone,i interakt on twitter with my people follow bakk n all usually rappers just wanna bunkh a followers but i aktually love tlkn 2 yall,"[{'label': 'positive', 'score': 0.9512411952018738}]",I'm a fan of your twitter too!,"[{'label': 'positive', 'score': 0.9803183674812317}]"
4131,4131,2013-02-03 16:59:01+00:00,0,0,1,Twitter for iPhone,hoimstrawberry baby get on yo knees an clap yo ass fa us .im listening to that now kopy kat,"[{'label': 'positive', 'score': 0.679126501083374}]",I'm listening to it too!,"[{'label': 'positive', 'score': 0.7182804942131042}]"
4132,4132,2013-02-03 16:58:09+00:00,0,0,1,Twitter for iPhone,fcknormality00 youngthugworld real asf in this rap shit mo real in da streetz,"[{'label': 'neutral', 'score': 0.5176838040351868}]",I'm not even mad.,"[{'label': 'neutral', 'score': 0.5001242756843567}]"
4133,4133,2013-02-03 16:57:47+00:00,1,0,3,Twitter for iPhone,loveeliaalaugh youngthugworld heyboo hey mommy,"[{'label': 'positive', 'score': 0.8384272456169128}]","I'm not sure if you're being serious or not, but I'm pretty sure that's a bot.","[{'label': 'negative', 'score': 0.7486741542816162}]"
4134,4134,2013-02-03 16:55:00+00:00,1,0,0,Twitter for iPhone,freebandzordie dm,"[{'label': 'neutral', 'score': 0.7583604454994202}]","I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure if you're serious.","[{'label': 'negative', 'score': 0.5894821286201477}]"
4135,4135,2013-02-03 16:52:47+00:00,0,0,0,Twitter for iPhone,hoimstrawberry they fuckin on ha she a pussy doanerthat sounds familiar,"[{'label': 'negative', 'score': 0.7572552561759949}]",I think it's a reference to the movie The Big Lebowski.,"[{'label': 'neutral', 'score': 0.8705135583877563}]"
4136,4136,2013-02-03 16:51:40+00:00,0,1,0,Twitter for iPhone,prettyassmy getting my nipples pierced saturdayyyhmm,"[{'label': 'neutral', 'score': 0.8111509084701538}]",I'm so jealous!,"[{'label': 'negative', 'score': 0.846703827381134}]"
4137,4137,2013-02-03 16:51:23+00:00,0,0,6,Twitter for iPhone,youngthugworld let me live trayvon martin tribute dl link in description  via youtube,"[{'label': 'neutral', 'score': 0.8761532306671143}]","I'm not sure if you're serious, but I'm pretty sure that's a joke.","[{'label': 'negative', 'score': 0.681525707244873}]"
4138,4138,2013-02-03 16:48:49+00:00,7,1,3,Twitter for iPhone,kan somebody tweet me the link 2 let me live im in lazy mode right now lol,"[{'label': 'neutral', 'score': 0.49533429741859436}]","I'm on mobile, but I'll try to find it.","[{'label': 'neutral', 'score': 0.8443238139152527}]"
4139,4139,2013-02-03 02:05:00+00:00,46,2,50,Twitter for iPhone,im waiting for em to free my lil bro chiefkeef we gon give yall what yall want,"[{'label': 'neutral', 'score': 0.5111047625541687}]",I'm waiting for the day when I can get a free copy of the game.,"[{'label': 'positive', 'score': 0.6365084648132324}]"
4140,4140,2013-02-03 02:04:33+00:00,0,0,1,Twitter for iPhone,"shecravecam i got youngthugworld on my highlight tape, i fw em  dope","[{'label': 'positive', 'score': 0.9494162201881409}]",I'm a fan of the guy who plays the guy who plays the guy who plays the guy who plays the guy who plays the guy who plays the guy who plays the guy.,"[{'label': 'positive', 'score': 0.8586278557777405}]"
4141,4141,2013-02-03 01:59:44+00:00,0,1,1,Twitter for iPhone,myredass i wonder when youngthugworld gone drop a new mixtapesoon,"[{'label': 'neutral', 'score': 0.8757064938545227}]","I'm not sure if you're serious or not, but I'm pretty sure he's not.","[{'label': 'negative', 'score': 0.5196477174758911}]"
4142,4142,2013-02-03 01:49:23+00:00,0,5,4,Twitter for iPhone,yall want one more question before i leave,"[{'label': 'neutral', 'score': 0.8869888186454773}]",I'm not sure what you're asking.,"[{'label': 'neutral', 'score': 0.5793014168739319}]"
4143,4143,2013-02-03 01:48:53+00:00,0,0,1,Twitter for iPhone,shout out 2 1rudeboyshotta alexknows they on top of they shit a1 salute icfn4 komin soon follow them blat,"[{'label': 'positive', 'score': 0.9590326547622681}]","I'm not sure if you're serious or not, but I'm going to upvote you anyway.","[{'label': 'neutral', 'score': 0.47352126240730286}]"
4144,4144,2013-02-03 01:48:06+00:00,0,0,0,Twitter for iPhone,1rudeboyshotta youngthugworld admit it ft kosher skypadwarnow following,"[{'label': 'neutral', 'score': 0.9282882809638977}]",I'm not following you.,"[{'label': 'negative', 'score': 0.5126540064811707}]"
4145,4145,2013-02-03 01:47:57+00:00,0,0,1,Twitter for iPhone,alexknows youngthugworld admit itnow following,"[{'label': 'neutral', 'score': 0.9288740754127502}]",I'm not following,"[{'label': 'neutral', 'score': 0.5291154384613037}]"
