date,likes,replies,retweets,source,tweet,ai_reply,time_of_day,month,tweet_sent,tweet_score,reply_sent,reply_score
2012-08-29 18:29:23+00:00,0,1,1,Gremlin Social,request keep goin on your local radio stations.,I'm not sure if I should be offended or not.,evening,August,neutral,0.733742892742157,negative,0.6600649356842041
2012-08-29 17:45:41+00:00,0,0,0,Gremlin Social,mixtape youngthugworld  i came from nothing  get it live  indytapes swampizzo,"I'm not sure if you're serious or not, but I'm pretty sure that's a joke.",evening,August,neutral,0.8477389216423035,negative,0.6291768550872803
2012-08-29 16:47:28+00:00,0,0,7,Gremlin Social,congrats dj swamp izzo & young thug i came from nothing 2 5 on mtv top 5 mixtapes of the year ,"I'm not sure if you're serious or not, but I'm pretty sure that's a joke.",afternoon,August,positive,0.9664229154586792,negative,0.6291768550872803
2012-08-29 16:30:47+00:00,0,0,1,Gremlin Social,salute the label subscribe today. gtgtgt ,I'm in!,afternoon,August,positive,0.5100563764572144,positive,0.8281314373016357
2012-08-29 16:28:26+00:00,0,0,3,Gremlin Social,young thug  admit ft. skypadwar & kosher studio performance  via archivent,"I'm not sure if you're serious, but I'm pretty sure that's a joke.",afternoon,August,neutral,0.9156266450881958,negative,0.681525707244873
2012-08-29 14:39:52+00:00,0,0,1,Twitter for iPhone,jaszprettyaf good morning youngthugworld gm,"I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure if you're serious.",afternoon,August,positive,0.8471886515617371,negative,0.5894821286201477
2012-08-29 13:07:24+00:00,0,0,3,Gremlin Social,1future  tony montana remix ft. young thug & drake  via youtube,"I'm not a fan of the future remix, but I do like the other two.",afternoon,August,neutral,0.8853015899658203,neutral,0.6208409667015076
2012-08-29 12:31:26+00:00,1,1,10,Gremlin Social,congrats dj swamp izzo & young thug i came from nothing 2 5 on mtv top 5 mixtapes of the year  via archivent,"I'm a big fan of your work, man.",afternoon,August,positive,0.9646222591400146,positive,0.9850271940231323
2012-08-29 05:30:30+00:00,0,0,3,Gremlin Social,for booking for shows contact 404 804 5579 or send detailed information to archivebookinggmail.com,"Thanks, I'll try that.",early morning,August,neutral,0.8793342709541321,positive,0.8103771805763245
2012-08-29 03:57:11+00:00,0,1,1,Gremlin Social,ayyyyeee man salute the djs man any dj that needs my music hit me up so i can send it to you.  404 804 5579,"I'm a DJ, I'll send you a PM.",night,August,positive,0.9601641893386841,neutral,0.8524944186210632
2012-08-29 01:56:29+00:00,0,0,4,Gremlin Social,young thug  youngthugworld  my life ft rocko4real & playa  via archivent,"I'm not sure if you're serious or not, but I'm pretty sure that's a joke.",night,August,neutral,0.88409423828125,negative,0.6291768550872803
2012-08-29 00:58:09+00:00,1,1,5,Gremlin Social,young thug achieve ft. teezie dolla official video  via youtube,"I'm not sure if you're serious, but I'm pretty sure that's a joke.",night,August,neutral,0.8874688744544983,negative,0.681525707244873
2012-08-28 22:55:11+00:00,1,0,1,Gremlin Social,young thug achieve ft. teezie dolla official video  via archivent,"I'm not sure if you're serious, but I'm pretty sure that's a joke.",night,August,neutral,0.8959452509880066,negative,0.681525707244873
2012-08-28 22:49:10+00:00,0,0,1,Gremlin Social,mixtape youngthugworld  i came from nothing 3  get it live  livemixtapes archivent bobbyexpress,"I'm not sure if you're serious, but I'm pretty sure that's a joke.",night,August,neutral,0.8210827708244324,negative,0.681525707244873
2012-08-28 22:46:09+00:00,0,2,1,Gremlin Social,check me out on reverbnation.   ,I will!,night,August,neutral,0.7476646900177002,positive,0.7635334730148315
2012-08-28 22:33:10+00:00,0,1,1,Gremlin Social,new artist yt aka young thug on the rise to success audio  via freddyo,"I'm not sure if you're serious, but I'm pretty sure that's not the same artist.",night,August,positive,0.6612004637718201,negative,0.5816905498504639
2012-08-28 20:50:13+00:00,0,0,3,Gremlin Social,young thug achieve ft. teezie dolla official video  via archivent,"I'm not sure if you're serious, but I'm pretty sure that's a joke.",evening,August,neutral,0.8933632969856262,negative,0.681525707244873
2012-08-28 20:40:11+00:00,0,1,1,Gremlin Social,hollyhood  truereligionp  ft youngthugworld & skypadwar by archivent via soundcloud ,"I'm not sure if you're serious or not, but I'm going to upvote you anyway.",evening,August,neutral,0.871652364730835,neutral,0.47352126240730286
2012-08-28 20:34:10+00:00,0,0,0,Gremlin Social,ayyyyeee man salute the djs man any dj that needs my music hit me up so i can send it to you.  404 804 5579,"I'm a DJ, I'll send you a PM.",evening,August,positive,0.9601641893386841,neutral,0.8524944186210632
2012-08-28 20:24:06+00:00,0,0,3,Gremlin Social,young thug  youngthugworld icfn2 keepgoing ft  therealcashout  cah out  via archivent,"I'm not sure if you're serious or not, but I'm going to upvote you anyway.",evening,August,neutral,0.8711560964584351,neutral,0.47352126240730286
2012-08-28 19:19:06+00:00,0,0,2,Gremlin Social,mixtape youngthugworld  i came from nothing 3  get it live  livemixtapes swampizzo,"I'm not sure if you're serious or not, but I'm pretty sure that's a joke.",evening,August,neutral,0.8224883675575256,negative,0.6291768550872803
2012-08-28 19:13:09+00:00,1,1,0,Gremlin Social,for booking contact 404 804 5579 archivent email archivebookinggmail.com,"Thanks, I'll try that.",evening,August,neutral,0.8866704106330872,positive,0.8103771805763245
2012-08-28 18:51:08+00:00,0,0,0,Gremlin Social,mixtape youngthugworld  i came from nothing 3  get it live  livemixtapes archivent bobbyexpress,"I'm not sure if you're serious, but I'm pretty sure that's a joke.",evening,August,neutral,0.8210827708244324,negative,0.681525707244873
2012-08-28 18:49:04+00:00,0,0,5,Gremlin Social,you gotta salute the djs they take the time to spin our musik in the mix. musik101,"I'm not a DJ, but I'll take your word for it.",evening,August,positive,0.7713610529899597,neutral,0.7668672204017639
2012-08-28 18:35:07+00:00,1,0,1,Gremlin Social,booking call archivent 404 804 5579 email your information to archivebookinggmail.com,Thanks! I'll try that.,evening,August,neutral,0.8669118881225586,positive,0.8649501204490662
2012-08-28 18:30:03+00:00,0,0,7,Gremlin Social,request keep goin on your local radio stations.,I'm not sure if I should be offended or not.,evening,August,neutral,0.733742892742157,negative,0.6600649356842041
2012-08-28 12:15:22+00:00,0,0,1,Twitter for iPhone,jaszprettyaf youngthugworld im good . at work at the moment . .awww k,"I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure.",afternoon,August,positive,0.9188007116317749,negative,0.6108046770095825
2012-08-28 11:55:55+00:00,1433,4,1037,Twitter for iPhone,at gucci house on the ,"I'm not sure if you're serious or not, but I'm going to guess that you're serious.",morning,August,neutral,0.8584966659545898,neutral,0.5879884958267212
2012-08-28 11:53:51+00:00,0,1,1,Twitter for iPhone,"jaszprettyaf youngthugworld how you doin better, u ",I'm not even a rapper.,morning,August,neutral,0.8870344161987305,negative,0.5042638182640076
2012-08-28 11:42:57+00:00,0,1,0,Twitter for iPhone,jaszprettyaf youngthugworld good morning  whats poppin gm,"I'm not sure if you're serious or not, but I'm pretty sure that's a joke.",morning,August,positive,0.8626443147659302,negative,0.6291768550872803
2012-08-28 07:41:45+00:00,4,3,24,Twitter for iPhone,molly workin,"I'm not sure if you're serious or not, but I'm pretty sure that's a reference to the movie The Big Lebowski.",early morning,August,positive,0.8783207535743713,neutral,0.6826139688491821
2012-08-28 07:29:51+00:00,2,1,14,Twitter for iPhone,bands will make her dance,I'm not sure if I should laugh or cry.,early morning,August,positive,0.9217811822891235,negative,0.6434407830238342
2012-08-28 06:41:29+00:00,0,1,17,Twitter for iPhone,up with it,"I'm sorry, I don't speak Italian.",early morning,August,positive,0.7563907504081726,negative,0.6916400194168091
2012-08-27 20:57:02+00:00,0,1,4,Twitter for iPhone,uma rob everyday alleyboydte,"I'm not sure if you're serious, but I'm pretty sure that's a reference to the movie The Big Lebowski.",evening,August,neutral,0.656659722328186,neutral,0.6725394129753113
2012-08-27 20:26:47+00:00,1,0,5,Twitter for iPhone,abgliljay keep talkin brazy like i aint blood like baby youngthugworld  voice blatt blatt blatt,"I'm not a rapper, I'm a rapper.",evening,August,neutral,0.7339284420013428,neutral,0.6407786011695862
2012-08-27 19:50:21+00:00,6,4,25,Twitter for iPhone,"u nasty bitch get off of me....... im not jmoney, i dont that sause on me, uma spray off on me","I'm not a rapper, I'm not a rapper, I'm not a rapper, I'm not a rapper, I'm not a rapper, I'm not a rapper, I'm not a rapper, I'm not a rapper.",evening,August,negative,0.9264169335365295,negative,0.8039271235466003
2012-08-27 19:49:01+00:00,9,1,35,Twitter for iPhone,"that bitch will fuck yo best friend, theyll neverend 1future voice,then come to u smelln like a bag of man","I'm not your best friend, buddy.",evening,August,negative,0.9329990148544312,negative,0.6519243717193604
2012-08-27 19:37:31+00:00,0,0,0,TweetDeck,siqkowierdo naw send beats to youngthugworldgmail.com,"I'm not sure if you're serious or not, but I'm going to assume you're serious.",evening,August,neutral,0.837791919708252,neutral,0.6109818816184998
2012-08-27 19:07:13+00:00,8,1,40,Twitter for iPhone,ain slim but im dunkn in yo hoe ripdoe,"I'm not dunkn in yo hoe, I'm dunkn in yo hoe",evening,August,negative,0.5961280465126038,neutral,0.6250389218330383
2012-08-27 18:53:20+00:00,9,0,15,Instagram,just chillin drinking lean ,"I'm not drinking lean, but I'm drinking lean.",evening,August,positive,0.6824662685394287,neutral,0.7070494890213013
2012-08-27 18:44:04+00:00,0,1,0,TweetDeck,siqkowierdo email archivebookinggmail.com,"Thanks, I'll check it out.",evening,August,neutral,0.8931182026863098,positive,0.8572421073913574
2012-08-27 15:03:35+00:00,3,1,1,Echofon,you want me to come turn up  your party contact 404 804 5579 or email archivebookinggmail.com,"I'm not sure what you're trying to say, but I'm not going to argue with you.",afternoon,August,neutral,0.8799880743026733,negative,0.520707368850708
2012-08-27 15:00:18+00:00,1,1,4,Echofon,archive exclusive  young thug  geekd up youngthugworld  on soundcloud,"I'm not sure if you're serious, but I'm pretty sure that's a joke.",afternoon,August,neutral,0.7494803667068481,negative,0.681525707244873
2012-08-27 14:32:57+00:00,7,2,7,Echofon,ro5 krewsmm they ridin fa thugga blattt,"I'm not sure if you're serious or not, but I'm pretty sure that's a reference to the movie The Big Lebowski.",afternoon,August,neutral,0.6774020195007324,neutral,0.6826139688491821
2012-08-27 05:36:53+00:00,0,3,7,Twitter for iPhone,tell a friend to tell a friend about youngthugworld icfn3,"I'm not sure if you're serious or not, but I'm going to tell him.",early morning,August,neutral,0.7873004078865051,neutral,0.6590756177902222
2012-08-26 17:08:51+00:00,0,0,0,Instagram,bitchimboyboy boston1george boolin ,"I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure.",evening,August,neutral,0.8496155142784119,negative,0.6108046770095825
2012-08-26 00:54:13+00:00,0,0,6,Twitter for Websites,young thug  youngthugworld  my life ft rocko4real & playa  via youtube,I'm a fan of your username.,night,August,neutral,0.8797661662101746,positive,0.9741073250770569
2012-08-26 00:44:46+00:00,3,2,33,Twitter Web Client,nat nat let me through,"I'm not sure if you're being serious or not, but I'm going to assume you're being serious.",night,August,positive,0.8281252384185791,neutral,0.6316810846328735
2012-08-26 00:19:49+00:00,1,0,3,TweetDeck,non stop,"I'm not sure if you're serious or not, but I'm going to assume you're serious.",night,August,positive,0.677376925945282,neutral,0.6109818816184998
2012-08-25 19:19:49+00:00,3,1,7,Twitter for iPhone,yayy,Yayy! :D,evening,August,positive,0.9703330993652344,positive,0.9827038645744324
2012-08-25 17:38:34+00:00,2,0,33,Twitter Web Client,im thug thats what i told dem niggaz blattt,"I'm a thug, I'm a thug, I'm a thug, I'm a thug, I'm a thug, I'm a thug, I'm a thug, I'm a thug, I'm a thug, I'm a thug, I'm a thug.",evening,August,neutral,0.5583550333976746,negative,0.6992678046226501
2012-08-25 16:24:09+00:00,0,1,0,Twitter for iPhone,tynolace goodmorning thug  youngthugworld have a good day .gm,I'm not a thug.,afternoon,August,positive,0.9694308042526245,neutral,0.5998924374580383
2012-08-25 16:19:30+00:00,0,1,2,Twitter for iPhone,archivent archive exclusive  young thug  geekd up youngthugworld  on soundcloud,"I'm not sure if you're serious, but I'm pretty sure that's a joke.",afternoon,August,neutral,0.8129020929336548,negative,0.681525707244873
2012-08-25 00:55:10+00:00,0,3,1,Echofon,mixtape youngthugworld  i came from nothing 2  get it live  indytapes swampizzo,"I'm not sure if you're serious or not, but I'm pretty sure that's a joke.",night,August,neutral,0.8434622287750244,negative,0.6291768550872803
2012-08-24 23:02:43+00:00,0,0,1,Twitter for iPhone,suzzeyq youngthugworld yoo yoo whts poppn 5us,"I'm not sure if you're serious or not, but I'm pretty sure that's a reference to a song by the rapper Childish Gambino.",night,August,neutral,0.819412112236023,neutral,0.7246158123016357
2012-08-24 21:11:01+00:00,1,1,0,Twitter for iPhone,yoo yoo,Yoo yoo,night,August,positive,0.8592441082000732,neutral,0.5580621361732483
2012-08-24 17:25:30+00:00,0,0,0,Instagram,kameme on my mind even doe i hate her ,I hate her too,evening,August,negative,0.9297247529029846,negative,0.8859847187995911
2012-08-24 17:25:10+00:00,0,0,0,Tumblr,audio young thug booking 4048045579 icfn2 now on itunes    email... ,I'm listening to it now.,evening,August,neutral,0.9336423873901367,neutral,0.7099637389183044
2012-08-24 17:22:26+00:00,1,0,2,Instagram,kameme on my mind even doe i hate her ,I hate her too,evening,August,negative,0.9260776042938232,negative,0.8859847187995911
2012-08-24 17:20:20+00:00,1,0,0,Instagram,smokin it kameme on my mind even doe i hate her ,"I'm not sure if you're serious or not, but I'm pretty sure she's a girl.",evening,August,negative,0.9245480895042419,neutral,0.6851158738136292
2012-08-24 15:49:52+00:00,0,0,0,Twitter for iPhone,lilmzkitty goodmorning baby  youngthugworldgm,"I'm not sure if you're serious or not, but I'm going to assume you're serious.",afternoon,August,positive,0.8505207300186157,neutral,0.6109818816184998
2012-08-24 15:40:26+00:00,0,2,15,Twitter for iPhone,ima young nigga wildn,I'm not even black,afternoon,August,positive,0.5381308794021606,neutral,0.46578940749168396
2012-08-24 06:09:59+00:00,0,2,2,Echofon,archive exclusive  young thug  geekd up youngthugworld  on soundcloud,"I'm not sure if you're serious, but I'm pretty sure that's a joke.",early morning,August,neutral,0.7494803667068481,negative,0.681525707244873
